Date,Open,High,Low,Close,Volume
2020-02-14,176.31578063964844,176.3728538310786,173.74737090486036,174.31813184926966,23149500
2020-02-18,178.10411071777344,178.55120333839932,176.45843770794613,176.56307671522137,27792200
2020-02-19,178.63827514648438,179.4967403235362,177.8656535761982,179.38228218118198,29997500
2020-02-20,175.9102783203125,178.60969494915213,172.74348115053945,178.32353498355386,36862400
2020-02-21,170.34925842285156,175.03269814425303,169.07109398402642,174.71792369802935,48572600
2020-02-24,163.00454711914062,166.49566562535716,155.69800236911044,160.02851930646872,68311100
2020-02-25,160.31471252441406,166.77231230559676,159.91407987736636,166.1618445618228,68073300
2020-02-26,162.31776428222656,165.2651774725865,160.44821363038548,161.87899842819465,56206100
2020-02-27,150.88107299804688,159.3227121355239,150.69030453462327,155.78391129170845,93174900
2020-02-28,154.5343017578125,156.15586961350579,144.98620247898583,145.37728717616818,97012700
2020-03-02,164.81687927246094,164.94088529079474,154.82046595157254,157.68203581689798,71030800
2020-03-03,156.9189910888672,166.92495506350934,154.7728130951935,165.7803297111569,71677000
2020-03-04,162.68026733398438,162.82334002083235,157.97774611203417,160.71532480954662,49814400
2020-03-05,158.59771728515625,162.9854482574293,158.04447879316857,158.3878677001025,47817300
2020-03-06,154.1146240234375,155.5835568422293,148.8016355622982,155.10662852311938,72821100
2020-03-09,143.669921875,150.47092624155204,143.07853525345678,144.03239215514648,70419300
2020-03-10,153.49459838867188,153.59952319416868,145.53943804182967,150.8619594798835,65354400
2020-03-11,146.541015625,150.42320498839098,144.17544043039595,149.87951421502953,56371600
2020-03-12,132.64328002929688,146.3883554250518,132.1854329933511,138.59534971537147,93226400
2020-03-13,151.50106811523438,154.43894862787204,134.23625525895997,140.69386947918466,92727400
2020-03-16,129.1713104248047,142.4585457184543,128.7706922399558,133.53997713773194,87905900
2020-03-17,139.8068084716797,140.69388837483754,128.77067749561402,133.53996184730343,81059800
2020-03-18,133.92144775390625,139.26305001470453,128.78970964370785,131.63219795910427,81593200
2020-03-19,136.1248779296875,143.22155860648684,132.58606363997856,136.18210699531306,85922700
2020-03-20,131.01223754882812,140.3123413663581,129.59098567445727,139.26309306250047,84866200
2020-03-23,129.70541381835938,134.08362658703234,126.40507819849284,130.68788493248408,78975200
2020-03-24,141.49510192871094,142.6969707073253,134.75134250691278,137.11690309012602,82516700
2020-03-25,140.14065551757812,147.20873871617403,137.77509445530214,142.03883600880647,75638200
2020-03-26,148.90658569335938,149.43120984452187,141.52372881853543,141.55234335817158,64568100
2020-03-27,142.7923126220703,147.7428300985591,142.3153843804771,144.74772132354147,57042300
2020-03-30,152.83644104003906,153.1893778840761,143.08802528988713,145.40590442813732,63420300
2020-03-31,150.43270874023438,157.17646634531877,149.33576507820206,152.04471393200785,77927200
2020-04-01,145.0911407470703,150.47089186122017,143.86067202910272,145.94007261341795,57969900
2020-04-02,148.09579467773438,148.3056443284032,143.42190239581785,144.85268752963302,49630700
2020-04-03,146.7317657470703,150.11795966237685,145.16744147090267,147.94316773099004,41243300
2020-04-06,157.64389038085938,158.8171299683736,150.3087305178328,152.9223029413877,67111700
2020-04-07,155.94606018066406,162.15566297611616,155.72666262784153,161.7645781781633,62769000
2020-04-08,157.51034545898438,158.97927822305374,155.95555453910382,158.0254216203681,48318200
2020-04-09,157.5198974609375,159.64699386180075,155.79341913413606,158.6836038185592,51385100
2020-04-13,157.87281799316406,157.93006162140637,154.8109461209719,156.76635527701671,41905300
2020-04-14,165.68492126464844,165.73261701501713,160.2479404807072,161.20179726928285,52874300
2020-04-15,163.94883728027344,165.5608568718384,161.4306570495445,163.30020738123326,40940800
2020-04-16,168.8707733154297,169.09970414895645,164.92180740395108,166.2572154341446,50479600
2020-04-17,170.35879516601562,171.69418858871583,167.75475615970515,171.21726028708053,52765600
2020-04-20,166.98214721679688,170.50188067672113,166.91538481798173,168.47970918298162,36669600
2020-04-21,160.07626342773438,165.65631726303855,158.44516181144516,165.49416334522977,56203700
2020-04-22,165.5132293701172,165.9710765404302,162.93781902439517,163.48150981013578,34620200
2020-04-23,163.5100860595703,166.9821232770227,163.02362446469579,166.07596247651728,32790800
2020-04-24,166.49571228027344,166.5052456088638,162.83290555295895,164.1206035382632,34277600
2020-04-27,166.0187530517578,168.73723577485046,165.30336056336014,168.44154254173102,33194400
2020-04-28,161.97434997558594,167.563948958948,161.5737320415189,167.48763870178857,34392700
2020-04-29,169.24276733398438,169.48123148085955,163.948874917113,165.2270392512367,51286600
2020-04-30,170.94064331054688,172.07572040952087,168.09814023599054,171.69418360117456,53875900
2020-05-01,166.51478576660156,170.39697530897877,165.98061374162216,167.68802553558785,39370500
2020-05-04,170.58770751953125,170.740328065678,165.78027675348025,166.43844012337868,30372900
2020-05-05,172.4191436767578,175.17578914661973,171.59882627631276,172.28560431178764,36839200
2020-05-06,174.11700439453125,175.70041008950886,173.2490058153293,173.67823844103557,32139300
2020-05-07,175.12806701660156,176.03422782099457,174.15512926798272,175.67175767735907,28316000
2020-05-08,176.15826416015625,176.46350531777247,174.89918077173803,176.4444241067466,30877800
2020-05-11,178.12319946289062,178.85765861803685,174.41269760570697,174.6988429624145,30892700
2020-05-12,174.08836364746094,178.40933290146666,173.88806191114628,178.18041663139275,32038200
2020-05-13,171.45571899414062,175.55730516891745,168.39383299079088,174.12652030943923,44711500
2020-05-14,172.19969177246094,172.35231228696824,167.57348248997508,169.34765594571576,41873900
2020-05-15,174.70838928222656,178.42842443314447,168.83262876539936,170.7975711556123,46610400
2020-05-18,176.37762451171875,177.6080931015087,175.4714636674925,177.17886054947482,35264500
2020-05-19,175.1566925048828,177.9896477775563,175.02315316277384,176.4920859259728,26799100
2020-05-20,177.5862274169922,177.76796724303873,175.94102370099318,176.7731854358045,31261300
2020-05-21,175.45318603515625,178.55229364702774,175.31927478869935,177.33751795723427,29119500
2020-05-22,175.52976989746094,176.43846930943636,174.60195072593385,175.22369319703472,20826900
2020-05-26,173.6741180419922,178.3897213651275,173.22455564626833,178.23667574206536,36073600
2020-05-27,173.9036865234375,174.07586651268787,168.9202602379732,172.36369947539364,39517100
2020-05-28,173.511474609375,176.14188569664367,172.53584173284602,172.88018704080682,33810200
2020-05-29,175.2810516357422,176.25669922946608,172.56455753071015,174.78366066312537,42130400
2020-06-01,174.87936401367188,175.04196955636675,173.5689451962123,174.60196692683417,22622400
2020-06-02,176.8688507080078,176.95493338896287,173.4636662169493,176.23754852387248,30794600
2020-06-03,177.29930114746094,177.85408059810635,175.5967086864473,176.78279040112724,27311000
2020-06-04,174.9653778076172,177.7583943609806,174.3723443448823,176.28537058104067,28761800
2020-06-05,179.05929565429688,179.56624656063036,174.0949890477149,174.678462773243,39893600
2020-06-08,180.16883850097656,180.3505783558799,176.41930826771952,177.8540781598184,33211600
2020-06-09,181.54624938964844,182.4071056264935,179.11669713815309,179.82452232072188,29783900
2020-06-10,188.280029296875,189.88697884485663,182.7035563443579,182.81834783757662,43872300
2020-06-11,178.16969299316406,187.2469926537874,177.97839329890004,184.73137321351481,52854700
2020-06-12,179.57579040527344,183.38270879064902,177.1271043944174,182.25401564409069,43373600
2020-06-15,180.7236328125,182.52188256235104,176.0080144563168,176.553234065883,32770200
2020-06-16,185.1522674560547,187.07485373715943,183.13402401668807,184.501830889387,42556700
2020-06-17,185.79315185546875,187.78270130526218,185.26706661233482,186.54879095361756,25687800
2020-06-18,187.78268432617188,187.94528982384978,185.56356662677868,185.56356662677868,23061600
2020-06-19,186.66355895996094,190.623523317294,185.91747977634992,189.9539669467757,44441100
2020-06-22,191.84783935546875,192.02956458436313,186.74004831221418,187.2756933126498,32818900
2020-06-23,193.1295928955078,195.08087349436173,192.6704560291143,193.30175827397997,30917400
2020-06-24,189.236572265625,194.4113122975322,188.0122365095495,192.83307131992606,36740600
2020-06-25,191.62783813476562,191.88610076811207,186.9696238336156,189.19830119159062,27803900
2020-06-26,187.792236328125,191.19742094899755,186.40529512178978,191.04437533575467,54675800
2020-06-29,189.8105010986328,189.89658379255488,185.1331516574825,187.26617222432603,26701600
2020-06-30,194.6599884033203,195.51128453394895,189.14091796547544,189.2748292243867,34310300
2020-07-01,195.79827880859375,197.37653458503448,192.99570171336885,194.30612032558463,32061200
2020-07-02,197.29039001464844,198.97386243943916,196.08518874299932,196.7356106560453,29315800
2020-07-06,201.53736877441406,201.9486771224949,199.04086823749626,199.74869340185793,31897600
2020-07-07,199.19390869140625,205.33472275653895,198.94522047025404,201.29823517990337,33600700
2020-07-08,203.57469177246094,203.98598541378726,199.61472798711608,200.93472078064175,33600000
2020-07-09,204.9999237060547,206.97033863660073,202.27385514588218,206.92251005576313,33121700
2020-07-10,204.37815856933594,204.77033245517245,201.9007930675079,204.33032999382846,26177600
2020-07-13,198.06521606445312,206.41557308795694,197.5199964776641,205.15296852606744,38135600
2020-07-14,199.28952026367188,199.76777683776734,193.2443501613937,197.16605990706944,37591800
2020-07-15,198.99301147460938,202.1399482620508,196.11391182662243,200.44691571125904,32179400
2020-07-16,195.05215454101562,196.75474673452177,193.51216782720027,196.46778987820716,29940700
2020-07-17,194.057373046875,196.12343015093595,192.6321633422723,195.57822529972975,31635300
2020-07-20,202.39817810058594,203.0677343525403,194.18171946693002,196.08518579305823,36884800
2020-07-21,199.67213439941406,204.63644033959972,198.98344371434592,204.36861780598804,37990400
2020-07-22,202.54168701171875,203.06777223469217,199.32780180755813,200.10257522901247,49605700
2020-07-23,193.73216247558594,201.74774715672945,193.35912293956693,198.1799572768316,67457000
2020-07-24,192.54612731933594,194.03828570970424,188.92093379341102,191.70439095749353,39827000
2020-07-27,194.98524475097656,195.10002167809546,192.12526468997373,192.70873839488618,30160900
2020-07-28,193.2347869873047,195.79823517500836,192.96696447799928,194.75563936412433,23251400
2020-07-29,195.18606567382812,195.7504049139174,193.2252108513289,193.69390753619382,19632600
2020-07-30,195.03305053710938,195.568710230015,190.89136090860248,192.25916788335368,25079600
2020-07-31,196.09475708007812,196.18085435659265,190.35567813755742,195.5112834704459,51044000
2020-08-03,207.1233673095703,208.17553769511278,201.28864539449287,202.3216814288709,78983000
2020-08-04,204.01467895507812,205.43032889520754,201.16427391602974,204.8564151794543,49280100
2020-08-05,203.67990112304688,205.6503157667846,202.36948285119308,205.55465861903298,28806400
2020-08-06,206.941650390625,206.96077014732592,202.3503838069045,203.10602286314568,32656800
2020-08-07,203.2399139404297,206.3198875103791,201.7573156103233,205.50686007435684,27820400
2020-08-10,199.19390869140625,202.66605688432972,197.37653913207592,202.46518265534223,36716500
2020-08-11,194.53564453125,198.6199450768943,194.30607612637849,198.15126298539235,36446500
2020-08-12,200.09300231933594,201.1355982236345,195.8460812980744,196.36259201366113,28013100
2020-08-13,199.62432861328125,202.15909768935222,199.09824336389028,200.33215373021045,22588900
2020-08-14,199.81565856933594,200.4756552006061,198.48610542635592,199.68174726699397,17958900
2020-08-17,201.13560485839844,202.00603541795837,199.834746255779,200.48518285470567,20184800
2020-08-18,202.29296875,203.12513050933927,200.11211996362437,201.37470971588974,21336200
2020-08-19,201.0657196044922,203.3669097565432,200.63425102301923,202.7820255721634,27627600
2020-08-20,205.74472045898438,206.1474253015865,200.3081831380877,200.9122330867349,26981500
2020-08-21,204.24896240234375,207.34596391714066,204.08596386267155,205.0543721150226,36249300
2020-08-24,204.8914031982422,206.64605544559268,203.6832738240419,205.94610236575727,25460100
2020-08-25,207.5569305419922,207.6911655095596,204.32569370307428,204.32569370307428,23043700
2020-08-26,212.04420471191406,212.94550281553757,208.4102633399885,208.90885658187838,39600800
2020-08-27,217.25062561035156,221.63244936896035,210.36625274837334,213.71255811798312,57602200
2020-08-28,219.48471069335938,221.14347442445492,217.25064590972104,218.78475766564586,26292900
2020-08-31,216.24392700195312,219.28340226622853,215.0741586503371,217.6534017431541,28774200
2020-09-01,217.9122314453125,218.08481297778908,215.1891564564059,216.22468954280478,25725500
2020-09-02,222.11190795898438,223.2720931821289,217.9889702596058,218.583437352341,34080800
2020-09-03,208.35276794433594,219.86825604076049,206.10911995937482,219.82990946115655,58400300
2020-09-04,205.4283447265625,209.36911775904642,196.74138882603222,206.24335217978393,59664100
2020-09-08,194.31558227539062,201.38212163532663,193.87451610130367,197.99746873966137,52924300
2020-09-09,202.59024047851562,205.99407404758168,198.18923479231876,199.05218655053474,45679000
2020-09-10,196.91395568847656,205.8981590864597,195.705841025255,204.61332200974817,35461500
2020-09-11,195.629150390625,200.03975320004756,192.95403389095713,198.66862523374073,33620100
2020-09-14,196.95233154296875,200.5862734198402,195.629147791618,195.8305075657206,30375800
2020-09-15,200.18356323242188,201.14238861992482,198.40973041333572,199.83838550770025,21823900
2020-09-16,196.60711669921875,201.97652921878745,196.2139948428728,201.94776563227552,26328100
2020-09-17,194.5552520751953,195.91678229410712,191.7267202653884,191.81301103414373,34011300
2020-09-18,192.13906860351562,195.26483490973774,188.16953105588857,194.44984189748808,55225300
2020-09-21,194.20045471191406,194.36346787507983,188.2941024427357,189.0707485344151,39839700
2020-09-22,198.8795623779297,199.53157125670091,193.75943826186247,196.61673385251396,33517100
2020-09-23,192.33082580566406,199.53161550804873,191.79388580436876,199.33983868142803,30803800
2020-09-24,194.82376098632812,197.10577042017843,190.99804187025845,191.62128724052434,31202500
2020-09-25,199.2631072998047,200.43286086089412,194.20049558420504,195.16891862918936,29437300
2020-09-28,200.81642150878906,203.81755010191583,199.49323759453853,202.19713261400415,32004900
2020-09-29,198.7261199951172,201.4204312907619,198.29465155014978,200.7300759266091,24221900
2020-09-30,201.66976928710938,203.25182551081647,198.03581244692208,199.1768171334635,33829100
2020-10-01,203.71205139160156,205.17905308654628,202.6189910182993,204.69964038543978,27158400
2020-10-02,197.7001953125,202.30255978020878,197.07695007543285,199.43566680293182,33154800
2020-10-05,201.71771240234375,201.74647599676422,198.4576969397012,198.68782032558104,21331600
2020-10-06,197.43173217773438,201.52590590584774,196.38661605306922,200.2219174695407,28554300
2020-10-07,201.1903076171875,201.4587775216225,198.20836045030876,198.5343575299066,25681100
2020-10-08,201.90943908691406,202.4943231215223,199.74249911518376,201.84231429138708,19925800
2020-10-09,206.924072265625,206.97201645362597,202.53265092005668,202.53265092005668,26458000
2020-10-12,212.283935546875,214.64265244429112,207.882930516998,209.78140069312866,40461400
2020-10-13,213.683837890625,215.93708352416328,211.35388446631572,213.54960291440455,28950800
2020-10-14,211.7661590576172,214.98781269213254,210.10739536389897,213.81804464069754,23421700
2020-10-15,210.6156005859375,211.2867754707797,207.1158789362711,208.1610097896488,22733100
2020-10-16,210.6156005859375,213.1373015554528,210.28960344623061,211.08541569006942,26057900
2020-10-19,205.3995819091797,213.14689303076904,204.92016920089208,211.34429656584294,27625800
2020-10-20,205.8118896484375,208.41989620328016,204.31612419532522,206.914547762064,22753500
2020-10-21,205.95567321777344,207.9883781310668,204.34483913835186,204.34483913835186,22724900
2020-10-22,206.04196166992188,207.16378548007785,202.9833067179649,205.12148297336407,22351500
2020-10-23,207.32679748535156,207.37474167806434,204.38321132336048,206.17621001281267,18879600
2020-10-26,201.43002319335938,207.4322643762984,199.531553173154,205.0447987142182,37111600
2020-10-27,204.46951293945312,205.83104322774932,201.6697445765535,202.87785929223526,36700300
2020-10-28,194.33473205566406,200.24110024392866,193.77862617846768,199.1192762411455,51195600
2020-10-29,196.29071044921875,198.8220085768547,194.99629048248485,195.66747987590986,31432600
2020-10-30,194.13340759277344,195.87846246175886,191.4007489608777,195.1209967251671,36953700
2020-11-02,193.9991455078125,196.82767752002246,191.88013493015848,195.87843510424747,30842200
2020-11-03,197.9302978515625,199.55071493466912,194.75658847838346,195.49488804919505,27512000
2020-11-04,207.480224609375,209.33076521149155,203.67368665801723,205.20781312721707,42311800
2020-11-05,214.0961151123047,214.89194194247165,212.04422936084907,212.89758337359194,36080100
2020-11-06,214.50839233398438,215.12203992659627,209.05267416206104,213.1085009908786,25231900
2020-11-09,209.39785766601562,218.72722378232297,208.90886202770187,215.1987536843843,44395000
2020-11-10,202.3217315673828,207.58568799886555,201.08485330495418,205.66803730141643,44045100
2020-11-11,207.6336669921875,209.06230763770108,203.46277017398026,203.6449493616537,29440800
2020-11-12,206.56935119628906,210.08823873834052,205.6297063795474,208.26647628927805,21593900
2020-11-13,207.5952911376953,208.46782580105932,205.34206012776832,207.451473173631,18621100
2020-11-16,208.28565979003906,208.7746701597939,205.6872508716212,206.0228310191519,24953300
2020-11-17,205.6297149658203,208.71711949260344,205.26535660858772,207.20218813788108,24154100
2020-11-18,202.91871643066406,206.8505754409513,202.77450729205842,205.38934124888527,28372800
2020-11-19,204.2069549560547,204.79337039826817,201.81322346200548,203.2071721485668,24792700
2020-11-20,202.25543212890625,205.04329999527926,201.88051176523788,203.99544752615736,22843100
2020-11-23,201.9862518310547,204.08195669194225,200.11165008190773,202.79377032779195,25683500
2020-11-24,205.5912628173828,205.9661831708243,200.7845840969435,201.48635508285824,33979700
2020-11-25,205.60086059570312,206.9659555236733,204.24538841273622,206.79292213943785,21012900
2020-11-27,206.9082489013672,207.90804610038143,205.76425723557998,206.54295136260353,14512200
2020-11-30,205.79310607910156,206.4564152798646,202.6879817235007,205.82194497179492,33064800
2020-12-01,207.8503875732422,208.91747073268834,205.10096702441447,206.21610523136007,30904500
2020-12-02,207.0428466796875,207.13898610870106,204.5722217772667,206.57180161644624,23724500
2020-12-03,205.95654296875,208.01380055345115,205.38934381990802,206.31223244455936,25120900
2020-12-04,206.07192993164062,207.05249649427384,204.93754613000235,205.93734351471602,24666000
2020-12-07,206.00460815429688,207.20627770612253,204.7548835554524,206.08151676587187,24620000
2020-12-08,207.65809631347656,208.56175411856142,204.6587339551668,205.69697815661644,23284100
2020-12-09,203.61090087890625,206.90827523519087,203.0437163456567,206.840989365072,32440600
2020-12-10,202.38040161132812,204.84141872855034,202.22658437429695,203.58207127159827,26733300
2020-12-11,205.01446533203125,205.0721578012506,201.02492767033132,201.92858566010742,30979400
2020-12-14,205.91810607910156,207.85040024359688,204.6491505701134,204.8606455997479,28798400
2020-12-15,205.85076904296875,207.09088534594102,204.03384559002814,206.85055147825673,27000600
2020-12-16,210.8016815185547,211.59959187346084,206.41799327328266,206.4468321694633,35023300
2020-12-17,210.93626403808594,212.34942860017748,209.494260580345,211.36886214164468,32515800
2020-12-18,210.13839721679688,211.19587250566673,207.66777174199484,210.13839721679688,63354900
2020-12-21,213.98367309570312,215.33915971981244,208.87898375471278,209.13854845628643,37181900
2020-12-22,215.28150939941406,216.90616900693473,213.27232139657806,214.07983982803108,22612200
2020-12-23,212.4744110107422,214.91619712516564,212.26291599270337,214.4835990132928,18699600
2020-12-24,214.1375274658203,214.96427675569586,212.6474541950329,212.85894922282563,10550600
2020-12-28,216.2620849609375,217.29070652946282,214.3970913608019,215.77179436717526,17933500
2020-12-29,215.4833984375,218.39624453164663,214.93544469810388,217.55988713891716,17403200
2020-12-30,213.10887145996094,216.90615886299983,212.90699919594755,216.5216158168502,20272300
2020-12-31,213.82029724121094,214.3778737403455,211.18623198712405,213.1281343228935,20942100
2021-01-04,209.273193359375,214.3778841276913,206.50454155195453,213.926055126652,37130100
2021-01-05,209.4750213623047,210.0710594090714,207.36008597617078,208.85976716508725,23823000
2021-01-06,204.0435028076172,208.1195714660329,203.7454910869233,203.96659419117705,35930700
2021-01-07,209.8499755859375,210.85938106284232,205.44707073489354,205.76429862560525,27694500
2021-01-08,211.12852478027344,212.0514134324191,208.6386690377971,210.2248669478522,22956200
2021-01-11,209.08091735839844,210.4460123619004,208.3502928010175,210.0230222852734,23031300
2021-01-12,206.61985778808594,208.70596899227266,205.072121521782,208.12916175268282,23249300
2021-01-13,207.975341796875,208.37910099174917,205.6585194623859,205.7450508153582,20087100
2021-01-14,204.78370666503906,209.05203893110192,204.51453387968525,207.56196586793973,29480800
2021-01-15,204.42803955078125,206.21612461662198,203.83201608510745,205.26441162063566,31746500
2021-01-19,208.0714874267578,208.59060221597767,204.40880100018782,205.48549221860986,30480900
2021-01-20,215.66600036621094,217.05993389333645,208.88858222605833,209.28273329758392,37777300
2021-01-21,216.27166748046875,217.55024556729595,213.8202588077946,216.01210276555065,30709400
2021-01-22,217.21377563476562,221.17448827697592,217.06958116245943,218.30008955552947,30172700
2021-01-25,220.6553497314453,220.89568362124726,215.5506602590629,220.2611986316542,33152100
2021-01-26,223.34713745117188,225.12559979449426,221.1841320050196,222.89530847335894,49169600
2021-01-27,223.8950653076172,231.14354426779957,221.2417842146544,228.79788295270222,69870600
2021-01-28,229.69190979003906,233.25847135017926,226.00038457564827,226.50028319910243,49111200
2021-01-29,222.99139404296875,228.8170849568112,222.40497878804445,226.86557502148287,42503100
2021-02-01,230.3840789794922,233.1238914058092,223.44323452371898,225.97155193690466,33314200
2021-02-02,230.24949645996094,232.9412392161706,229.4612088540299,231.97029548956272,25916300
2021-02-03,233.60455322265625,235.61374112697695,230.00915276059507,230.30717912149223,27158100
2021-02-04,232.65284729003906,233.8353007616422,231.0762573300535,233.27772429583018,25296100
2021-02-05,232.83551025390625,233.87375459980734,231.12433383255606,232.86434915222415,18054800
2021-02-08,233.0950469970703,234.2582548729624,231.4992263607579,233.7487481721473,22211900
2021-02-09,234.34478759765625,235.29650047098852,232.04719605846225,232.51824112301904,23565000
2021-02-10,233.43150329589844,236.41163467412474,231.5761180724798,235.52720773594567,22186700
2021-02-11,235.03695678710938,235.67142716359078,232.78742023275922,235.3157376694766,15751100
2021-02-12,235.5176239013672,235.8156356029803,233.34499596529108,234.49859580039447,16561100
2021-02-16,234.2775115966797,236.61356501974242,233.52767090997287,235.55608986217183,26728500
2021-02-17,235.29884338378906,235.4048344432104,232.15767652677806,232.52383013252495,21653500
2021-02-18,234.90377807617188,235.0386744478953,232.08058447417395,232.98632355686053,16925600
2021-02-19,232.1865997314453,234.97125810430992,231.4253871453351,234.86526703672254,25262600
2021-02-22,225.96209716796875,229.25743628641715,223.92900615219614,228.7660310968382,36446900
2021-02-23,224.7672576904297,226.27039297069203,220.3927335259712,221.93441903027252,30228700
2021-02-24,226.00057983398438,226.62688124341818,220.6528761824911,221.62605606398395,26339700
2021-02-25,220.64328002929688,226.0391502353063,219.57373913394193,223.6206454640999,39542200
2021-02-26,223.9097137451172,226.79071832129497,221.1732210595006,223.09069051024048,37819200
2021-03-01,228.30352783203125,228.8142081300534,224.65166528284777,227.30142764913856,25324000
2021-03-02,225.3453826904297,228.65036608626744,224.94069354651947,228.37092841617996,22812500
2021-03-03,219.265380859375,225.06595452670567,218.97631299108363,223.69771563290254,34029500
2021-03-04,218.46563720703125,224.01569334198643,216.08566807744373,218.47528211448403,44727800
2021-03-05,223.15814208984375,224.7672685097658,218.20549664982508,221.15395671882018,41872800
2021-03-08,219.1016082763672,224.86363248546377,218.8510905986167,222.93653271094007,35267400
2021-03-09,225.2586669921875,226.80035252533506,223.22557636286808,224.39147806891881,33080500
2021-03-10,223.9482421875,228.36130202469465,223.58208855958944,228.36130202469465,29746800
2021-03-11,228.486572265625,230.45220741847595,225.7693547309097,226.39567093202942,29907600
2021-03-12,227.15687561035156,227.22433115664796,224.72872588794664,225.48029358968563,22653700
2021-03-15,226.25112915039062,226.61728278402174,223.3604797125114,226.3956704438466,26034900
2021-03-16,229.04539489746094,231.30972776454007,227.33990789184233,227.66751124582981,28092200
2021-03-17,228.39984130859375,229.8548109365538,224.72871887180514,227.54228256273657,29562100
2021-03-18,222.3102264404297,225.65374565437574,221.93444258048842,224.0831546666858,34833000
2021-03-19,221.95367431640625,223.9963949299284,220.9901246379371,222.5992508366684,46430700
2021-03-22,227.38809204101562,228.26491106721988,221.75132058738197,221.8765867493831,30127000
2021-03-23,228.92013549804688,232.26365407494552,228.42873045255334,228.83341955518355,31638400
2021-03-24,226.87741088867188,229.3248205718488,226.74251452349836,229.18029400294898,25620100
2021-03-25,223.8711700439453,228.3035052631716,223.12924724060233,226.72328408722728,34061900
2021-03-26,227.86026000976562,228.08188705685933,223.10996639827545,223.10996639827545,25479900
2021-03-29,226.66543579101562,228.1685709644326,223.4279082241939,227.96621905911806,25227500
2021-03-30,223.39903259277344,225.32613224092293,222.67637022471735,225.01778923996932,24792000
2021-03-31,227.17616271972656,230.38478563239548,223.91935937181665,224.42040943363463,43623500
2021-04-01,233.51632690429688,233.9884569512066,229.37305934483635,229.77774854330391,30338000
2021-04-05,239.99136352539062,240.84892228709435,233.85354110259084,233.91135174004893,36910600
2021-04-06,238.82545471191406,240.30931493909185,237.88118002189182,238.58456726121224,22931900
2021-04-07,240.7910919189453,241.78354704819517,238.17988016425605,238.7772763423201,22719800
2021-04-08,244.01901245117188,244.87657127503823,242.81457507480874,243.55651261537776,23625200
2021-04-09,246.52423095703125,246.65912734571288,243.23852249383873,243.6528418652881,24326800
2021-04-12,246.58203125,248.27788829668532,245.3390437825906,245.42577443800744,27148700
2021-04-13,249.06802368164062,249.7425204263703,247.4685271941713,247.88287603147123,23837500
2021-04-14,246.273681640625,249.39557347884994,245.85936229769126,248.0948048163931,23070900
2021-04-15,250.0411834716797,250.4555028456161,248.33571084081115,248.52840316568023,25627500
2021-04-16,251.23594665527344,251.48647899420502,248.21041580022555,250.01224908665404,24878600
2021-04-19,249.308837890625,251.94898404216053,248.42238864092639,250.70599670606254,23209300
